0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,file,labels
40.399146,40.400185,40.396,40.401138,40.399266,40.39243,40.395408,40.398769,40.399714,40.394943,40.396248,40.395391,40.394903,40.337072,40.331519,40.318017,40.316119,40.322363,40.299842,40.282803,40.2863,40.285987,40.294647,40.294687,40.272518,40.283875,40.285268,40.296232,40.299762,40.296463,40.292086,40.291686,40.275927,40.23908,40.259289,40.25115,40.247916,40.237169,40.238794,40.26442,40.228189,40.227869,40.208717,40.228373,40.2352,40.237033,40.224939,40.230918,40.227957,40.24113,40.256585,40.236328,40.242643,40.234808,40.195728,40.222426,40.210734,40.233568,40.174951,40.180906,40.184876,40.195408,40.208981,40.247484,40.258393,40.277393,40.248045,40.262634,40.253527,40.236152,40.213031,40.256656,old,L_Serine
40.249822,40.214943,40.20273,40.239593,40.22009,40.19777,40.221378,40.204227,40.236248,40.208998,40.208389,40.185587,40.206052,40.216136,40.223034,40.226748,40.227476,40.19921,40.200962,40.194791,40.188894,40.180818,40.179794,40.156464,40.150558,40.160705,40.146444,40.169205,40.183747,40.127316,40.158528,40.149317,40.133928,40.141066,40.115295,40.119506,40.111998,40.106828,40.125539,40.089814,40.077016,40.09464,40.094582,40.109053,40.128093,40.169477,40.149669,40.112366,40.120338,40.129391,40.137697,40.129796,40.161282,40.110606,40.106676,40.094376,40.114928,40.128638,40.111502,40.108581,40.142595,40.156488,40.150038,40.185884,40.215663,40.190758,40.202739,40.192743,40.19075,40.182858,40.194063,40.156232,old,L_Serine
38.75496,38.745619,38.756833,38.750573,38.749245,38.760226,38.760937,38.76478,38.77051,38.767891,38.772158,38.769814,38.776696,38.767493,38.754599,38.761322,38.757024,38.752591,38.753287,38.746292,38.738552,38.722051,38.73047,38.73476,38.739905,38.731486,38.74498,38.756937,38.758937,38.762602,38.760458,38.773095,38.77937,38.775688,38.777896,38.789045,38.77929,38.781914,38.784851,38.784251,38.790574,38.788053,38.790997,38.790038,38.791182,38.796167,38.797777,38.804348,38.801058,38.799858,38.796848,38.798713,38.792719,38.791975,38.79187,38.793198,38.784507,38.778753,38.788285,38.781618,38.786564,38.786412,38.790877,38.798272,38.802243,38.804995,38.806348,38.800882,38.806748,38.804564,38.812143,38.810117,old,L_Lysine
37.101178,37.071149,37.027404,37.000394,36.994888,37.005547,37.014479,36.983515,36.989502,36.991886,36.988773,36.981747,36.976593,36.984323,36.968213,36.968509,36.93576,36.939298,36.944828,36.949397,36.91079,36.889598,36.899072,36.885387,36.880762,36.895304,36.883266,36.917176,36.889365,36.928213,36.907509,36.899369,36.884747,36.86141,36.838689,36.828556,36.823739,36.815944,36.814711,36.814952,36.810021,36.807331,36.807341,36.810453,36.809973,36.818,36.824683,36.837177,36.837889,36.839538,36.8568,36.837937,36.833999,36.824563,36.831245,36.827501,36.828301,36.834319,36.841874,36.856816,36.83628,36.84618,36.854991,36.878497,36.890429,36.895063,36.893871,36.91159,36.902034,36.891366,36.895544,36.882002,old,L_Arginine
39.992438,39.992327,39.992175,39.98554,39.988493,39.989437,39.985867,39.989725,39.991743,39.994864,39.990269,39.989333,39.992014,39.992591,39.992918,39.989493,39.988733,39.986267,39.982266,39.984123,39.983467,39.982186,39.980585,39.975856,39.973911,39.984267,39.984347,39.988156,39.990911,39.992191,39.994904,39.994672,39.987373,39.988157,39.984291,39.984571,39.983755,39.980466,39.976488,39.975176,39.975423,39.97055,39.977728,39.977576,39.982122,39.987284,39.991854,39.991599,39.990142,39.987813,39.987052,39.99071,39.985124,39.987653,39.986747,39.98842,39.981818,39.987405,39.982187,39.974119,39.98121,39.989101,39.989029,39.993303,39.989045,39.991221,39.991535,39.993711,39.992478,39.993792,39.994335,39.993215,old,L_Threonine
37.141674,37.121906,37.138377,37.153886,37.143876,37.119769,37.133543,37.134472,37.153262,37.157376,37.167749,37.160561,37.168196,37.175087,37.174047,37.17119,37.173119,37.178425,37.164843,37.160458,37.151782,37.150605,37.133414,37.137721,37.157536,37.1665,37.149125,37.152238,37.15921,37.159986,37.166452,37.167836,37.169653,37.167436,37.161722,37.160618,37.15576,37.150829,37.171158,37.144362,37.147412,37.154263,37.163547,37.170662,37.177888,37.17752,37.174823,37.191454,37.187652,37.198081,37.19917,37.196465,37.194896,37.18682,37.187693,37.186948,37.176616,37.179489,37.179512,37.176296,37.176688,37.181322,37.193047,37.197721,37.200042,37.208021,37.203819,37.205636,37.20213,37.205195,37.201634,37.209181,old,L_Arginine
40.000227,39.998433,39.998593,39.997632,39.999089,39.998289,39.999889,40.000658,40.001649,40.002499,40.002786,40.003155,40.00213,39.999473,39.99909,39.999777,39.997345,39.997144,39.996737,39.996864,39.996417,39.994079,39.991903,39.994239,39.990366,39.990766,39.995905,39.996088,39.996216,39.99732,39.997936,39.996384,39.99728,39.99776,39.99816,39.996976,39.99624,39.997896,39.994896,39.995664,39.996104,39.99059,39.992175,39.993471,39.994879,39.99616,39.994031,39.995264,39.997584,39.99616,39.996808,39.994511,39.992358,39.989006,39.991998,39.990166,39.990069,39.989462,39.990406,39.986196,39.993808,39.991918,39.992327,39.995297,39.996112,39.998385,39.996624,39.995391,39.99616,39.99608,39.991342,39.995247,old,L_Threonine
37.013671,37.019313,37.034151,37.034159,37.035175,37.073758,37.071367,37.062162,37.108356,37.102347,37.114904,37.126436,37.125795,37.126596,37.117905,37.129662,37.12337,37.11584,37.114055,37.095488,37.091886,37.080873,37.064107,37.061834,37.073319,37.068133,37.079866,37.072326,37.120474,37.122635,37.128525,37.125331,37.129101,37.144003,37.132062,37.119217,37.110286,37.09933,37.091446,37.076521,37.090798,37.089733,37.092342,37.080769,37.080761,37.104452,37.123162,37.121506,37.128124,37.141722,37.114807,37.13448,37.132535,37.122795,37.114104,37.11548,37.102834,37.10045,37.10951,37.103715,37.109846,37.109101,37.118736,37.125956,37.119545,37.145387,37.149004,37.151398,37.153079,37.15808,37.153006,37.155824,old,L_Arginine
36.892887,36.937384,36.93945,36.940962,36.970693,36.959369,36.955535,36.971189,36.982026,36.990061,37.026637,37.024123,37.018664,37.033366,37.023954,37.02345,37.013207,36.979073,36.975655,36.945252,36.974551,36.948693,36.936961,36.953231,36.95303,37.007565,36.968005,36.97372,36.985707,36.980137,37.011174,37.013543,36.986757,36.987885,36.957433,36.951462,36.957425,36.923691,36.902803,36.90802,36.904435,36.89067,36.899641,36.896689,36.908925,36.924987,36.936328,36.991158,36.979121,36.973022,36.950645,36.979137,36.966365,36.933342,36.929662,36.921954,36.907196,36.927989,36.955207,36.996088,36.969821,37.004235,36.971926,36.962962,36.999857,37.023195,37.014983,37.028893,37.015239,37.028036,37.033847,37.031174,old,L_Arginine
39.990461,39.989093,39.98726,39.990638,39.991695,39.989757,39.989253,39.987909,39.991807,39.991927,39.993847,39.994143,39.995216,39.994287,39.991374,39.991397,39.990238,39.993247,39.990366,39.990766,39.98317,39.980585,39.977232,39.977424,39.984283,39.980721,39.991935,39.99095,39.994319,39.992687,39.994543,39.993142,39.992607,39.992398,39.988974,39.988101,39.979514,39.983643,39.979256,39.977129,39.97785,39.979425,39.985981,39.983355,39.985892,39.986068,39.99067,39.992062,39.991854,39.988549,39.991559,39.991486,39.9948,39.991335,39.991798,39.991518,39.988604,39.984851,39.988092,39.988518,39.986773,39.987525,39.990542,39.991926,39.993552,39.994327,39.99235,39.994559,39.995631,39.996041,39.993535,39.992783,old,L_Threonine
40.146988,40.16566,40.197416,40.130014,40.133863,40.156511,40.145588,40.139753,40.130229,40.186612,40.170886,40.188949,40.199825,40.193198,40.188869,40.201514,40.178393,40.189781,40.15279,40.142554,40.116,40.102987,40.110109,40.129726,40.099049,40.108133,40.093174,40.129069,40.120314,40.120274,40.155576,40.148909,40.123491,40.127597,40.144891,40.098473,40.121819,40.086972,40.089006,40.089349,40.087379,40.088572,40.051958,40.075368,40.07279,40.10558,40.087989,40.124187,40.129037,40.091005,40.114623,40.112263,40.103539,40.140289,40.106581,40.092255,40.075104,40.104587,40.091343,40.090838,40.078617,40.064179,40.072111,40.088629,40.118056,40.123443,40.136312,40.168613,40.183787,40.162571,40.179217,40.128517,old,L_Serine
40.152382,40.151791,40.164331,40.159289,40.152847,40.173663,40.154752,40.149885,40.179305,40.181546,40.175792,40.196616,40.18538,40.157473,40.17347,40.166933,40.170542,40.154784,40.155993,40.127204,40.117593,40.089653,40.107629,40.11652,40.0958,40.090878,40.094159,40.085691,40.095872,40.118562,40.118129,40.114287,40.129821,40.127789,40.152462,40.109398,40.126452,40.080209,40.085373,40.073775,40.058353,40.077448,40.090542,40.124292,40.128997,40.125587,40.1649,40.190637,40.17071,40.176673,40.173055,40.145723,40.133023,40.112078,40.146541,40.140722,40.165748,40.102426,40.103403,40.115632,40.100497,40.131638,40.152302,40.12622,40.131982,40.149877,40.14185,40.163563,40.173615,40.155824,40.158865,40.149141,old,L_Serine
40.121306,40.118313,40.125348,40.104467,40.124315,40.138353,40.162419,40.136552,40.141098,40.158481,40.187452,40.169373,40.160081,40.148237,40.185652,40.134464,40.126788,40.146924,40.164692,40.139057,40.12526,40.082475,40.086132,40.079153,40.12241,40.120465,40.104586,40.121001,40.11175,40.105403,40.11147,40.107741,40.094791,40.108565,40.101442,40.095848,40.088005,40.104507,40.098665,40.111534,40.081042,40.084307,40.087757,40.088525,40.09115,40.104763,40.120666,40.124092,40.147332,40.158185,40.139953,40.119969,40.122387,40.131607,40.102361,40.096184,40.094207,40.085475,40.078953,40.121265,40.118385,40.096408,40.087821,40.092007,40.117809,40.118465,40.150597,40.141819,40.13111,40.111911,40.149381,40.147588,old,L_Serine
41.964651,41.963971,41.958745,41.930446,41.929774,41.918745,41.931302,41.945107,41.943803,41.961442,41.96895,41.958049,41.96077,41.96546,41.972023,41.962539,41.960498,41.932342,41.916312,41.910037,41.895056,41.910165,41.911975,41.896616,41.923531,41.931422,41.926804,41.930381,41.9485,41.950374,41.947733,41.950526,41.947214,41.962531,41.956215,41.934864,41.925821,41.907125,41.89784,41.905444,41.875447,41.894743,41.902907,41.900634,41.927029,41.936496,41.950925,41.949133,41.953848,41.962019,41.96522,41.957265,41.967396,41.947941,41.949053,41.939233,41.935103,41.934623,41.925459,41.933126,41.940625,41.951286,41.951782,41.96077,41.965451,41.969038,41.979673,41.978281,41.984595,41.987917,41.980826,41.976872,March3,L_Alanine
41.974695,41.970831,41.951423,41.959,41.962707,41.966588,41.969341,41.972223,41.975351,41.979361,41.985787,41.986596,41.984083,41.983603,41.979281,41.979955,41.986356,41.97163,41.957721,41.960362,41.958033,41.959881,41.951727,41.947149,41.952719,41.957898,41.968797,41.973903,41.976216,41.978601,41.981594,41.98109,41.988157,41.981778,41.97287,41.972799,41.969997,41.963835,41.951646,41.948565,41.949854,41.950854,41.957089,41.953023,41.961987,41.979554,41.978497,41.982939,41.981034,41.983499,41.983532,41.989317,41.987308,41.987181,41.980833,41.983571,41.978617,41.977121,41.976361,41.979793,41.981978,41.983747,41.982586,41.99632,41.997377,41.997152,41.999905,42.008981,42.0061,42.005244,42.003636,41.99632,March3,L_Alanine
41.998553,41.995111,41.99279,41.995279,41.995279,41.995952,41.992223,41.995864,41.998624,42.011174,42.012814,42.008622,42.012991,42.009069,42.004428,42.005436,42.001091,41.998729,41.99167,41.989133,41.989445,41.982579,41.986644,41.98815,41.989077,41.988349,41.989309,41.994879,41.995351,41.99985,42.000018,41.993903,41.99877,41.998225,41.994656,41.989005,41.991645,41.986108,41.979449,41.978001,41.976752,41.981915,41.985467,41.98317,41.98774,41.991879,41.998969,42.004018,42.009726,42.010886,42.003468,42.006741,41.996993,41.993135,41.994015,41.996752,41.997209,41.993359,41.989061,41.990022,41.991662,41.999954,42.004755,42.000178,41.998288,42.003259,42.009133,42.010318,42.008453,42.008517,42.008588,42.008678,March3,L_Alanine
42.001546,42.004059,42.00065,42.001843,42.001675,42.003867,41.999569,42.007212,42.014904,42.017305,42.007893,42.024484,42.028156,42.023379,42.022818,42.02478,42.01708,42.010486,42.009893,42.00686,42.00077,41.997792,42.001778,41.997225,42.001074,41.998433,42.005676,42.010325,42.016977,42.029694,42.020698,42.00518,42.012334,42.009253,42.004292,41.999969,41.997441,41.995175,41.989117,41.981586,41.972758,41.9766,41.979329,41.98153,41.987492,41.99388,41.995784,41.996752,42.00245,42.009837,42.00197,41.998681,42.000698,42.000562,41.996801,41.997809,41.996136,41.997097,42.002209,42.007188,42.006908,42.009726,42.005715,42.011422,42.017673,42.014983,42.019722,42.015623,42.020266,42.024532,42.020033,42.022138,March3,L_Alanine
42.015704,42.00618,42.008668,42.006141,42.006388,42.010485,42.005267,42.013935,42.014351,42.024004,42.018401,42.018001,42.021531,42.028316,42.021698,42.019065,42.01612,42.020025,42.010982,42.007773,42.003675,42.001507,41.999721,42.00189,41.997536,41.997136,42.005908,42.004036,42.000754,42.00979,42.008613,42.011799,42.009757,42.00678,42.01055,42.008869,42.003371,42.002827,41.995824,41.998585,41.99191,41.994895,41.994079,41.999449,42.007589,42.007764,42.012135,42.011358,42.018545,42.021337,42.018905,42.020842,42.018976,42.011422,42.007813,42.003115,42.007076,42.010614,42.005981,42.014215,42.020177,42.014311,42.020963,42.023938,42.029853,42.033022,42.031422,42.046108,42.044412,42.039819,42.037953,42.026188,March3,L_Alanine
40.931118,40.897513,40.895632,40.932774,40.920305,40.933719,40.944468,40.929453,40.962891,40.981514,40.979785,40.96185,40.984123,40.97949,40.982602,40.987652,40.97215,40.955783,40.941257,40.911214,40.902226,40.894255,40.887892,40.896296,40.889061,40.900139,40.902995,40.938145,40.948277,40.977201,40.982787,41.01107,41.008221,40.992607,40.967845,40.945828,40.96582,40.925067,40.917952,40.890469,40.876728,40.901451,40.934312,40.951006,40.974695,40.979018,40.99524,41.020002,41.020282,41.026245,41.038681,41.023707,41.006997,40.991518,40.992822,40.97849,40.98217,40.971294,40.979754,40.985508,40.973887,40.974567,40.996327,41.029797,41.070781,41.069469,41.082811,41.093591,41.05997,41.05556,41.048509,41.050574,March3,L_Alanine
41.036817,41.034551,41.033295,41.040346,41.019745,41.00482,41.034951,41.068317,41.060298,41.07896,41.09989,41.095472,41.109525,41.094335,41.11231,41.100969,41.082195,41.062259,41.049797,41.049485,41.03059,41.005308,40.997497,41.020609,40.999137,41.019706,41.0368,41.034694,41.062651,41.072942,41.073183,41.050349,41.081834,41.069141,41.05668,41.035183,41.028029,41.009949,41.02305,41.005588,41.019089,40.994087,41.040258,41.049869,41.046676,41.072415,41.077857,41.080307,41.114856,41.097897,41.105996,41.090622,41.097393,41.073856,41.082155,41.064595,41.064627,41.045548,41.037913,41.046588,41.051974,41.061323,41.037521,41.069406,41.090973,41.109541,41.103628,41.113751,41.123524,41.110854,41.101875,41.095488,March3,L_Alanine
41.084404,41.067125,41.058937,41.063715,41.066604,41.069894,41.043059,41.070398,41.081618,41.100578,41.125284,41.128254,41.137961,41.133079,41.120218,41.117401,41.088206,41.091463,41.090742,41.069941,41.038153,40.995496,41.020354,41.0245,41.045115,41.036736,41.046597,41.021811,41.042771,41.076848,41.075695,41.085421,41.075792,41.064563,41.060931,41.056848,41.050142,41.018625,41.0366,41.003555,40.983546,41.00369,41.003123,41.001802,41.032551,41.040026,41.032375,41.056368,41.065498,41.053295,41.049485,41.059817,41.047917,41.050174,41.010038,41.033111,41.020761,41.019009,41.009085,41.033006,41.031934,41.055632,41.048236,41.070045,41.080986,41.087548,41.074999,41.068989,41.099105,41.108429,41.07127,41.059521,March3,L_Alanine
41.046468,41.055431,41.055584,41.044244,41.033183,41.037945,41.052807,41.052863,41.052534,41.05103,41.064043,41.078978,41.086787,41.095095,41.084716,41.091126,41.087806,41.083779,41.056128,41.020267,40.995352,41.009654,41.022435,41.000906,40.987172,40.995624,41.016256,41.039833,41.062555,41.059673,41.077801,41.081394,41.073711,41.061378,41.040538,41.03572,41.000225,40.979874,40.978433,40.981274,40.979354,40.992911,41.011166,41.036561,41.036272,41.047332,41.061874,41.081619,41.083875,41.077536,41.081586,41.079746,41.065356,41.065724,41.05596,41.058138,41.053423,41.050006,41.044051,41.052831,41.03015,41.037169,41.063619,41.085036,41.110173,41.111581,41.127037,41.136656,41.125108,41.137217,41.115039,41.105708,March3,L_Alanine
41.104427,41.088012,41.077808,41.057673,41.058321,41.068597,41.077449,41.088238,41.088885,41.10149,41.110703,41.106388,41.128638,41.124603,41.117561,41.107331,41.088957,41.075327,41.05564,41.034311,41.027316,41.03736,41.030302,41.004924,41.034144,41.04534,41.052054,41.059377,41.072768,41.097313,41.086452,41.097104,41.100474,41.112151,41.087541,41.096704,41.057705,41.029557,41.020417,41.015159,41.009414,41.039281,41.049013,41.060049,41.066595,41.078889,41.083131,41.108389,41.132255,41.12558,41.097953,41.118049,41.104779,41.097793,41.060282,41.06959,41.039433,41.037544,41.035552,41.047668,41.059954,41.059081,41.058393,41.066829,41.082018,41.108053,41.121274,41.129598,41.125244,41.114799,41.122387,41.097065,March3,L_Alanine
38.930749,38.948269,38.915849,38.91171,38.90249,38.902218,38.906244,38.904107,38.928421,38.93648,38.938017,38.939473,38.943611,38.945076,38.941402,38.922995,38.907085,38.889325,38.888389,38.855664,38.867029,38.854255,38.852086,38.84085,38.830021,38.848637,38.843723,38.86257,38.868029,38.854655,38.862787,38.868213,38.872583,38.878096,38.873679,38.88141,38.885844,38.858945,38.844171,38.841082,38.851366,38.844187,38.861082,38.869781,38.896856,38.884652,38.891358,38.897128,38.898369,38.915512,38.897752,38.924931,38.917944,38.906308,38.879409,38.858297,38.863538,38.849012,38.844523,38.865467,38.875256,38.884475,38.887517,38.89231,38.906804,38.909645,38.935304,38.926149,38.929565,38.948885,38.923916,38.899265,March3,L_Arginine
38.880827,38.883467,38.882402,38.882051,38.868493,38.874094,38.875217,38.889022,38.90057,38.901018,38.908269,38.921994,38.915384,38.938616,38.925675,38.914528,38.896176,38.903707,38.882923,38.881538,38.860842,38.859497,38.867925,38.868653,38.869085,38.867405,38.873688,38.874863,38.916697,38.917449,38.936736,38.940025,38.92169,38.938857,38.930294,38.931134,38.944747,38.925092,38.900434,38.897024,38.88766,38.897777,38.897833,38.921786,38.929774,38.956152,38.949916,38.956752,38.989774,38.978944,39.011838,39.002459,39.002411,38.997441,38.997809,38.964051,38.962907,38.972278,38.980362,38.989894,39.014871,39.01636,39.029102,39.042979,39.061682,39.070286,39.053327,39.079178,39.080658,39.089613,39.09636,39.093496,March3,L_Arginine
39.072263,39.082819,39.083466,39.086604,39.082995,39.063939,39.088701,39.095152,39.129534,39.134968,39.12662,39.133391,39.152591,39.167108,39.166468,39.165781,39.15756,39.15696,39.13708,39.131262,39.107132,39.114952,39.09243,39.09095,39.120065,39.115024,39.124731,39.131789,39.136848,39.147884,39.146204,39.152655,39.142091,39.137929,39.138065,39.143403,39.135408,39.114272,39.113752,39.105076,39.124612,39.114304,39.135864,39.123051,39.14802,39.147212,39.150286,39.1562,39.152102,39.163547,39.162418,39.16381,39.156472,39.153959,39.149398,39.125259,39.107861,39.122266,39.129781,39.131134,39.141906,39.141442,39.163467,39.168677,39.17191,39.177057,39.180922,39.17063,39.168589,39.16634,39.168917,39.17588,March3,L_Arginine
39.170958,39.174552,39.183812,39.180049,39.188276,39.200209,39.198753,39.209758,39.209053,39.209254,39.218762,39.219217,39.224987,39.222266,39.215976,39.210822,39.210757,39.213151,39.197033,39.202322,39.191182,39.180338,39.18065,39.172021,39.163203,39.169285,39.180058,39.186916,39.192086,39.196288,39.202474,39.212871,39.202676,39.199793,39.194951,39.190487,39.192862,39.185844,39.187949,39.188245,39.177121,39.175495,39.184899,39.190446,39.191423,39.200218,39.207541,39.21279,39.215696,39.218377,39.221378,39.222914,39.227829,39.222075,39.212838,39.208341,39.19355,39.175568,39.157896,39.155311,39.155824,39.160355,39.167509,39.174488,39.187196,39.192382,39.19524,39.196176,39.172734,39.133303,39.105332,39.092918,March3,L_Arginine
39.115599,39.145612,39.169909,39.189149,39.207557,39.213191,39.215384,39.231198,39.258681,39.285349,39.309709,39.357192,39.35696,39.352951,39.356,39.34566,39.325684,39.293534,39.269709,39.257545,39.247317,39.231118,39.226164,39.226004,39.247157,39.296248,39.329397,39.321586,39.342266,39.35143,39.342459,39.3471,39.337609,39.339305,39.330655,39.350685,39.315815,39.36546,39.38666,39.347749,39.338057,39.311094,39.34077,39.326108,39.357512,39.367668,39.364419,39.356296,39.394984,39.412335,39.422106,39.478353,39.491622,39.483707,39.487189,39.498265,39.52249,39.529437,39.549157,39.565572,39.567444,39.564067,39.564515,39.557369,39.557368,39.553719,39.562002,39.57528,39.576768,39.579441,39.585044,39.58598,March3,L_Arginine
42.333174,42.302571,42.288469,42.278249,42.273783,42.266612,42.301434,42.304972,42.299426,42.317712,42.307325,42.336008,42.344723,42.351559,42.341442,42.332655,42.332623,42.3229,42.288885,42.252478,42.25648,42.230093,42.217897,42.210535,42.20458,42.221834,42.237722,42.281868,42.292207,42.302596,42.297921,42.312726,42.303323,42.303332,42.289582,42.272631,42.241594,42.22562,42.223843,42.212262,42.207156,42.230846,42.270966,42.263651,42.271342,42.296832,42.314431,42.314047,42.324179,42.331407,42.316777,42.321578,42.320602,42.30189,42.296305,42.275856,42.277984,42.250326,42.242562,42.233247,42.263459,42.242523,42.258249,42.288725,42.297297,42.29652,42.296328,42.32398,42.32494,42.320145,42.312391,42.315015,March3,L_Alanine
42.30341,42.291678,42.271671,42.255711,42.259697,42.274503,42.275264,42.286484,42.289717,42.297673,42.32951,42.343372,42.34995,42.340642,42.333023,42.311791,42.317208,42.316512,42.284995,42.244628,42.249869,42.222522,42.247548,42.242571,42.251878,42.253975,42.268285,42.298969,42.290198,42.292623,42.273695,42.307677,42.307301,42.310181,42.308197,42.284692,42.273079,42.258169,42.247829,42.224667,42.233855,42.238889,42.251254,42.251998,42.262835,42.28133,42.299945,42.301907,42.303795,42.315391,42.305899,42.311694,42.287836,42.283699,42.269221,42.25548,42.251382,42.249492,42.256193,42.272414,42.290125,42.301099,42.306308,42.302019,42.319937,42.319337,42.330398,42.329942,42.337793,42.327149,42.301651,42.318193,March3,L_Alanine
42.27937,42.276144,42.270614,42.249765,42.245604,42.249429,42.280202,42.28105,42.296801,42.294727,42.312679,42.302482,42.295408,42.327349,42.318905,42.313511,42.335912,42.321466,42.322716,42.292823,42.280666,42.25632,42.268053,42.253736,42.276744,42.276088,42.29043,42.309573,42.320041,42.333118,42.338962,42.345557,42.333694,42.336248,42.330958,42.315088,42.285691,42.282258,42.265028,42.253415,42.229774,42.233591,42.235784,42.243067,42.258105,42.294376,42.301162,42.301027,42.299105,42.309285,42.297609,42.292583,42.276616,42.26297,42.26045,42.248109,42.245948,42.241067,42.255143,42.2554,42.274311,42.280138,42.283803,42.283515,42.311967,42.323899,42.327333,42.329526,42.328877,42.335673,42.30065,42.304611,March3,L_Alanine
42.274135,42.294118,42.259314,42.258017,42.241338,42.269798,42.279369,42.265581,42.283027,42.312751,42.300361,42.302737,42.323115,42.321554,42.307077,42.306548,42.314199,42.296873,42.261442,42.260682,42.229741,42.2057,42.198977,42.221986,42.230182,42.218721,42.217217,42.241562,42.25035,42.262354,42.274735,42.265435,42.265956,42.273271,42.265876,42.239201,42.248813,42.227349,42.182137,42.181483,42.189037,42.182619,42.184732,42.195087,42.219586,42.255727,42.284395,42.29957,42.316936,42.310094,42.308733,42.304515,42.302314,42.283124,42.277208,42.277705,42.269709,42.265013,42.249012,42.257296,42.263227,42.27031,42.277488,42.291022,42.288005,42.297385,42.319665,42.329325,42.337449,42.333807,42.331879,42.311079,March3,L_Alanine
42.301979,42.300018,42.290775,42.257137,42.261275,42.274295,42.272399,42.270229,42.305364,42.345916,42.325995,42.336728,42.324723,42.315296,42.32177,42.315993,42.302795,42.282186,42.253807,42.246027,42.219201,42.220986,42.209525,42.222939,42.225379,42.225524,42.239537,42.260225,42.274231,42.291478,42.279001,42.290477,42.298697,42.302059,42.278666,42.256144,42.235608,42.201986,42.184811,42.182458,42.183267,42.171583,42.197513,42.216465,42.254119,42.259378,42.296888,42.319835,42.312798,42.321282,42.315471,42.31853,42.311006,42.302491,42.281746,42.247317,42.271733,42.258657,42.251062,42.250982,42.262635,42.257616,42.280378,42.291766,42.292926,42.284388,42.307917,42.309525,42.316816,42.312127,42.302827,42.285396,March3,L_Alanine
39.04241,39.033767,39.051518,39.031703,39.045555,39.054768,39.079866,39.077416,39.082082,39.070534,39.092094,39.057993,39.07953,39.088957,39.07055,39.08654,39.091606,39.051494,39.031062,39.01095,39.00738,38.979705,38.953591,38.964019,38.970261,38.950669,38.963115,38.953391,38.975544,38.989509,38.973014,38.982123,38.960081,38.973726,38.957289,38.975856,38.956872,38.938025,38.934575,38.926717,38.907557,38.915152,38.921466,38.932975,38.934639,38.928773,38.9362,38.943052,38.985675,38.958753,38.948684,38.947205,38.942802,38.939425,38.916647,38.892839,38.880769,38.89143,38.878817,38.903443,38.903403,38.912086,38.897929,38.89953,38.922123,38.908653,38.907909,38.926364,38.925652,38.935416,38.94121,38.92001,March3,L_Arginine
38.912607,38.91031,38.902842,38.880001,38.8768,38.870326,38.893527,38.904004,38.912391,38.924677,38.944251,38.984612,39.019522,38.981906,38.989445,39.001426,38.974176,38.977776,38.95331,38.934423,38.951966,38.93023,38.914263,38.883779,38.888053,38.864627,38.875664,38.903338,38.889021,38.911037,38.90057,38.918257,38.917921,38.913696,38.928677,38.917376,38.868549,38.870551,38.89131,38.865636,38.851197,38.869725,38.891286,38.894624,38.918113,38.924339,38.933311,38.940522,38.961129,38.972062,38.98758,38.998833,38.982202,38.980289,38.944827,38.921034,38.909806,38.894992,38.890718,38.922395,38.923115,38.909069,38.920802,38.949405,38.979377,38.998321,39.029925,39.021426,39.058728,39.059193,39.059986,39.078609,March3,L_Arginine
39.076056,39.054024,39.042691,39.019353,39.016345,39.029869,39.034863,39.059017,39.063379,39.086972,39.076576,39.093823,39.077953,39.087156,39.074879,39.091598,39.077433,39.049005,39.026125,39.000385,38.963755,38.939169,38.927124,38.930477,38.949166,38.957816,38.996184,39.010429,39.03027,39.043651,39.037537,39.060946,39.065804,39.052847,39.041097,39.028677,39.039113,39.033382,39.027893,39.01816,39.025147,39.000193,39.027549,39.028357,39.039834,39.052879,39.063691,39.088934,39.108509,39.151493,39.15407,39.136897,39.129301,39.101402,39.093943,39.125019,39.129141,39.129853,39.141762,39.143996,39.158665,39.176544,39.178065,39.164668,39.165068,39.168997,39.161018,39.165027,39.147716,39.142538,39.149141,39.148614,March3,L_Arginine
39.162363,39.153991,39.143307,39.146804,39.145428,39.152903,39.155432,39.162834,39.180586,39.195511,39.200546,39.202347,39.212159,39.210902,39.208405,39.210038,39.205604,39.203355,39.211166,39.205244,39.197601,39.20109,39.20153,39.20466,39.203667,39.197952,39.20943,39.212311,39.213959,39.214944,39.225012,39.224636,39.258705,39.265004,39.252575,39.256271,39.238289,39.243219,39.240458,39.261155,39.260145,39.278297,39.319569,39.319082,39.316041,39.339986,39.359081,39.354671,39.326596,39.323731,39.309325,39.286572,39.281146,39.275568,39.274159,39.2859,39.287237,39.274031,39.284396,39.311158,39.335239,39.339073,39.356448,39.376713,39.419938,39.444099,39.440498,39.476785,39.47668,39.489613,39.489614,39.489133,March3,L_Arginine
